time,pitch,duration,artist,role_type,shengqiang,tone,word,pitch_con
19,377.94,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
20,369.01,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
21,359.59,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
22,349.86,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
23,349.41,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
24,350.35,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
25,352.64,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
26,356.22,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
27,359.61,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
28,362.09,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
29,365.13,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
30,364.92,0.81801178,Chen Junjie,J,X,3,fan3,3_6_95
1,629.17,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
2,629.29,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
3,629.46,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
4,629.68,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
5,629.9,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
6,630.33,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
7,630.19,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
8,630.26,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
9,630.77,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
10,631.72,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
11,633.56,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
12,635.98,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
13,638.4,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
14,640.47,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
15,642.17,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
16,643.13,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
17,643.88,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
18,643.58,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
19,642.54,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
20,586.11,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
21,528.66,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
22,471.21,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
23,414.52,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
24,358.45,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
25,357.74,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
26,357.7,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
27,357.95,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
28,358.24,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
29,358.58,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
30,358.76,0.391352788,Fang Rongxiang,J,E,2,qian2,2_5_118
1,494.06,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
2,492.31,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
3,487.5,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
4,483.13,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
5,478.47,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
6,473.78,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
7,469.21,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
8,465.05,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
9,461.09,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
10,457.26,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
11,453.42,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
12,449.77,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
13,446.05,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
14,442.41,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
15,439.04,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
16,436.3,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
17,434.08,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
18,432.22,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
19,430.78,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
20,429.53,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
21,428.39,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
22,427.55,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
23,427.16,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
24,426.71,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
25,426.47,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
26,426.37,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
27,426.27,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
28,425.97,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
29,425.94,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
30,425.78,0.550930812,Jin Xuebin,XS,X,4,na4,4_19_23
1,530.44,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
2,525.95,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
3,528.82,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
4,526.7,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
5,526.15,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
6,534.08,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
7,484.79,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
8,404.33,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
9,392.15,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
10,442.07,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
11,487.55,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
12,592.08,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
13,719.62,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
14,759.86,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
15,734.21,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
16,708.43,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
17,680.24,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
18,656.89,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
19,641.01,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
20,627.91,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
21,613.82,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
22,598.94,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
23,583.52,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
24,598.79,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
25,614.62,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
26,629.55,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
27,629.34,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
28,629.82,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
29,609.77,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
30,585,2.124058605,Zheng Ziru,LD,X,3,yan3,3_11_32
1,330.6,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
2,332.53,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
3,337.29,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
4,341.54,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
5,345.6,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
6,348.83,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
7,350.47,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
8,350.67,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
9,348.51,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
10,343.84,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
11,336.76,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
12,326.71,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
13,355.99,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
14,425.47,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
15,497.43,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
16,571.62,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
17,649.33,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
18,688.5,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
19,688.42,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
20,688.18,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
21,688.34,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
22,688.9,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
23,689.94,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
24,691.69,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
25,693.61,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
26,695.46,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
27,696.1,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
28,695.62,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
29,695.16,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
30,693.69,0.594032362,Guo Yuejin,LD,E,4,qu4,4_8_100
1,553.61,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
2,555.16,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
3,559.85,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
4,565.88,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
5,575.92,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
6,591.35,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
7,612.75,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
8,637.5,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
9,662.28,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
10,684.19,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
11,700.42,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
12,709.21,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
13,711.97,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
14,710.42,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
15,703.97,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
16,694.45,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
17,683.5,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
18,672.43,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
19,661.72,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
20,653.54,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
21,648.98,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
22,648.38,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
23,651.81,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
24,660.75,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
25,670.36,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
26,676.55,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
27,681.1,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
28,684.87,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
29,681.66,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
30,683.95,0.712396781,Jin Xuebin,XS,X,4,zhen4,4_19_29
1,717.33,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
2,718.71,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
3,714.95,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
4,711.37,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
5,704.3,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
6,695.26,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
7,686,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
8,678.25,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
9,672.43,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
10,668.83,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
11,667.12,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
12,666.51,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
13,665.59,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
14,662.92,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
15,658.82,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
16,653.75,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
17,648.62,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
18,643.39,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
19,639.37,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
20,635.4,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
21,631.6,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
22,627.53,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
23,623.84,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
24,620.24,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
25,617.87,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
26,617.01,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
27,618.16,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
28,621.04,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
29,624.84,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
30,627.72,0.747183809,Bao Fei,XS,E,1,shan1,1_17_15
1,387,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
2,382.92,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
3,382.81,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
4,385.92,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
5,394.61,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
6,406.7,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
7,417.28,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
8,424.11,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
9,430.22,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
10,438.12,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
11,449.01,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
12,466.48,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
13,487.57,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
14,506.68,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
15,522.66,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
16,533.39,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
17,538.04,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
18,540.38,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
19,540.56,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
20,537.96,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
21,534.92,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
22,531.9,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
23,528.89,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
24,526.63,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
25,525.29,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
26,524.56,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
27,524.44,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
28,524.68,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
29,525,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
30,525.26,0.7584484,Bao Fei,XS,E,3,wo3,3_17_133
1,459.64,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
2,459.51,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
3,458.98,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
4,458.56,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
5,458.19,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
6,457.87,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
7,457.71,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
8,457.5,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
9,457.13,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
10,456.6,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
11,456.02,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
12,455.39,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
13,454.92,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
14,454.81,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
15,455.18,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
16,455.76,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
17,456.66,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
18,457.71,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
19,458.61,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
20,459.19,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
21,459.62,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
22,459.67,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
23,459.46,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
24,459.3,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
25,459.3,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
26,459.62,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
27,460.36,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
28,461.54,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
29,462.98,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
30,463.78,0.694768531,Fang Rongxiang,J,E,4,jian4,4_5_14
1,490.93,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
2,491.36,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
3,491.24,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
4,490.68,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
5,489.32,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
6,487.13,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
7,483.29,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
8,480.06,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
9,479.22,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
10,480.06,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
11,482.37,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
12,486.78,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
13,490.3,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
14,491.42,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
15,489.96,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
16,486.11,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
17,480.5,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
18,474.77,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
19,469.28,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
20,464.13,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
21,459.54,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
22,454.31,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
23,448.3,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
24,441.93,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
25,435.67,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
26,430.12,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
27,425.04,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
28,420.79,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
29,416.56,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
30,413.42,0.902409821,Liu Guijuan,D,X,4,shi4,4_2_83
1,411.28,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
2,413.92,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
3,419.01,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
4,424.42,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
5,429.7,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
6,434.79,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
7,439.57,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
8,443.68,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
9,446.96,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
10,449.39,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
11,451.1,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
12,452.14,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
13,452.24,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
14,451.67,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
15,450.37,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
16,448.2,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
17,445.32,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
18,441.45,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
19,436.7,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
20,431.3,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
21,425.38,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
22,419.23,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
23,413.73,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
24,409,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
25,405.17,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
26,402.59,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
27,401.14,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
28,400.58,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
29,400.41,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
30,400.72,0.656954711,Yuan Huiqin,LD,X,1,jia1,1_10_62
1,558.72,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
2,560.08,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
3,564.91,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
4,575.63,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
5,575.9,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
6,580.68,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
7,576.55,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
8,581.49,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
9,577.75,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
10,571.3,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
11,576.71,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
12,577.36,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
13,581.12,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
14,607.6,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
15,626.37,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
16,624.54,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
17,617.04,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
18,615.11,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
19,588.44,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
20,575.85,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
21,570.92,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
22,578.56,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
23,576.73,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
24,575.1,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
25,574.97,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
26,569.67,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
27,572.47,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
28,567.21,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
29,564.48,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
30,570,6.127588302,Song Xiaochuan,XS,X,3,dang3,3_18_85
1,579.9,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
2,567.29,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
3,559.15,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
4,547.28,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
5,522.55,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
6,512.24,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
7,499.28,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
8,484,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
9,474.48,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
10,459.78,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
11,445.22,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
12,431.65,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
13,419.82,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
14,415.06,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
15,414.39,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
16,413.67,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
17,412.9,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
18,413.18,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
19,412.8,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
20,412.61,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
21,412.99,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
22,417,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
23,431.23,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
24,445.89,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
25,459.04,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
26,472.53,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
27,482.92,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
28,484.21,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
29,485.43,2.526072344,Liu Guijuan,D,X,4,lou4,4_2_86
