1st,2nd,3rd,4th,speaker,pitch_con,syl,tone,prevsyl
-0.0004489993088639062,-0.060582246562089985,2.7830129633281926,96.28429529520166,s3,_HLCD2_s3_2,2,4,3
-0.00037829572716648285,-0.06949970279752711,3.0453388300730238,90.05079832310787,s3,_HLCD3_s3_2,2,4,3
-0.0008393511751265073,-0.024170153806135106,2.114597360339118,93.20843198636824,s3,_HLCD4_s3_2,2,4,3
-0.0010143659652973752,-0.032337676998554374,2.659194984360214,89.62664959500852,s3,_HLCD5_s3_2,2,4,3
-0.00048641622848495826,0.027752293320323123,-0.19611238176252266,111.68831279933589,s3,_HLDA1_s3_2,2,1,4
-0.002421705721096768,0.12401652410048095,-1.3823924402297874,114.69349535936504,s3,_HLDA2_s3_2,2,1,4
-0.0010448340591679105,0.049558488893926236,-0.36942078243385584,112.39339163277504,s3,_HLDA3_s3_2,2,1,4
-0.0012255037933718719,0.05892715294808422,-0.5090221254168485,113.2894082472177,s3,_HLDA4_s3_2,2,1,4
-0.0016108455967333369,0.0675966233125166,-0.15347093461495828,106.4123293476592,s3,_HLDA5_s3_2,2,1,4
-0.0002442787393501748,0.06257377514274358,-1.5719670654178415,106.8060740860216,s3,_HLDB1_s3_2,2,2,4
-0.00024523488085654134,0.06951736699955535,-1.924035182028343,113.54331545985296,s3,_HLDB2_s3_2,2,2,4
0.0005549508290059597,0.008396739091259015,-0.9590881330141253,108.86253671906336,s3,_HLDB3_s3_2,2,2,4
-0.00011016793803504621,0.05688433405516609,-1.779999749363694,109.47153415013831,s3,_HLDB4_s3_2,2,2,4
-0.00046707627001540335,0.07640392476344679,-1.7963634410120313,104.89773677020949,s3,_HLDB5_s3_2,2,2,4
-0.001142012724152446,0.09581490209900807,-2.8886312108381498,114.72950911344934,s3,_HLDC1_s3_2,2,3,4
0.0013106994976148567,-0.04004988707519078,-0.7926844124038075,110.05326233939756,s3,_HLDC2_s3_2,2,3,4
0.0007881459565513437,-3.842390370033275e-05,-1.6817147581926182,115.45974090312471,s3,_HLDC3_s3_2,2,3,4
-0.0002323991179531095,0.0586978875516793,-2.506985397285729,112.80841143587158,s3,_HLDC4_s3_2,2,3,4
0.0005292249483159407,-0.006740778750106037,-1.0018181213893373,104.800573364956,s3,_HLDC5_s3_2,2,3,4
-0.0003783746585946566,-0.012694475729055226,0.4773406360130808,117.50498245089216,s3,_HLDD1_s3_2,2,4,4
-0.0008764172050969919,0.01201580809953933,-0.01630214697145012,119.0018051977559,s3,_HLDD2_s3_2,2,4,4
0.00040025182593139073,-0.04808106023554136,0.8727845980696993,113.32925444875399,s3,_HLDD3_s3_2,2,4,4
-0.00026144226506820607,-0.016900010851231464,0.4600088289931497,117.12529003936508,s3,_HLDD4_s3_2,2,4,4
-0.0008603209572785625,0.017714238299107492,-0.03132457265207363,118.31280562509029,s3,_HLDD5_s3_2,2,4,4
6.045483934945226e-05,-0.005291279696641923,0.1151138752544159,128.63724909333698,s3,_LHAA1_s3_2,2,1,1
0.00020524538128625103,-0.011286621031992189,0.18243269261702513,128.40060407739833,s3,_LHAA2_s3_2,2,1,1
-0.00047635570944744803,0.019244703542003097,-0.0632275779874755,126.57745522832704,s3,_LHAA3_s3_2,2,1,1
