"time","f0_norm","Syllable1","Syllable2","Normtime","speaker","pitch_con"
7,-22.0890475396091,"1","3","_HHAC1","s3","_HHAC1_s3_1"
8,-13.726114802455,"1","3","_HHAC1","s3","_HHAC1_s3_1"
9,-5.72334380400662,"1","3","_HHAC1","s3","_HHAC1_s3_1"
10,1.91941954505432,"1","3","_HHAC1","s3","_HHAC1_s3_1"
11,8.37667128160001,"1","3","_HHAC1","s3","_HHAC1_s3_1"
12,14.0176777956001,"1","3","_HHAC1","s3","_HHAC1_s3_1"
13,18.8919297398029,"1","3","_HHAC1","s3","_HHAC1_s3_1"
14,22.3646288037442,"1","3","_HHAC1","s3","_HHAC1_s3_1"
15,24.7948160533545,"1","3","_HHAC1","s3","_HHAC1_s3_1"
16,26.2709002840418,"1","3","_HHAC1","s3","_HHAC1_s3_1"
17,26.2424353045615,"1","3","_HHAC1","s3","_HHAC1_s3_1"
18,25.6702827372505,"1","3","_HHAC1","s3","_HHAC1_s3_1"
19,24.6147986210924,"1","3","_HHAC1","s3","_HHAC1_s3_1"
20,22.9102499265121,"1","3","_HHAC1","s3","_HHAC1_s3_1"
21,21.3125007108681,"1","3","_HHAC1","s3","_HHAC1_s3_1"
22,19.8186400789557,"1","3","_HHAC1","s3","_HHAC1_s3_1"
23,18.6142956445283,"1","3","_HHAC1","s3","_HHAC1_s3_1"
24,17.0799021006949,"1","3","_HHAC1","s3","_HHAC1_s3_1"
25,15.1970134430057,"1","3","_HHAC1","s3","_HHAC1_s3_1"
26,12.0719178438569,"1","3","_HHAC1","s3","_HHAC1_s3_1"
27,7.92977571069378,"1","3","_HHAC1","s3","_HHAC1_s3_1"
28,2.90477061853289,"1","3","_HHAC1","s3","_HHAC1_s3_1"
29,-3.58641954433301,"1","3","_HHAC1","s3","_HHAC1_s3_1"
30,-10.0447044532061,"1","3","_HHAC1","s3","_HHAC1_s3_1"
1,399.882279560969,"1","3","_HHAC1","s3","_HHAC1_s3_2"
2,395.146362169514,"1","3","_HHAC1","s3","_HHAC1_s3_2"
3,389.709446855964,"1","3","_HHAC1","s3","_HHAC1_s3_2"
4,383.110294710096,"1","3","_HHAC1","s3","_HHAC1_s3_2"
5,373.112659537031,"1","3","_HHAC1","s3","_HHAC1_s3_2"
6,360.936573487626,"1","3","_HHAC1","s3","_HHAC1_s3_2"
7,341.816487495906,"1","3","_HHAC1","s3","_HHAC1_s3_2"
8,318.401482875695,"1","3","_HHAC1","s3","_HHAC1_s3_2"
9,290.595788619331,"1","3","_HHAC1","s3","_HHAC1_s3_2"
10,253.562416927087,"1","3","_HHAC1","s3","_HHAC1_s3_2"
11,212.469075730655,"1","3","_HHAC1","s3","_HHAC1_s3_2"
12,164.338585638121,"1","3","_HHAC1","s3","_HHAC1_s3_2"
13,111.906614772649,"1","3","_HHAC1","s3","_HHAC1_s3_2"
14,56.076629872487,"1","3","_HHAC1","s3","_HHAC1_s3_2"
15,-2.74663514938061,"1","3","_HHAC1","s3","_HHAC1_s3_2"
16,-60.395873759021,"1","3","_HHAC1","s3","_HHAC1_s3_2"
17,-114.696907235497,"1","3","_HHAC1","s3","_HHAC1_s3_2"
18,-162.565692525112,"1","3","_HHAC1","s3","_HHAC1_s3_2"
19,-207.333392611638,"1","3","_HHAC1","s3","_HHAC1_s3_2"
20,-241.559647028205,"1","3","_HHAC1","s3","_HHAC1_s3_2"
21,-269.809491470477,"1","3","_HHAC1","s3","_HHAC1_s3_2"
22,-292.148395369786,"1","3","_HHAC1","s3","_HHAC1_s3_2"
23,-308.796897534767,"1","3","_HHAC1","s3","_HHAC1_s3_2"
24,-323.583347345105,"1","3","_HHAC1","s3","_HHAC1_s3_2"
25,-334.945804087891,"1","3","_HHAC1","s3","_HHAC1_s3_2"
26,-339.215042162573,"1","3","_HHAC1","s3","_HHAC1_s3_2"
27,-339.597863500781,"1","3","_HHAC1","s3","_HHAC1_s3_2"
28,-344.343045856249,"1","3","_HHAC1","s3","_HHAC1_s3_2"
29,-350.49926727918,"1","3","_HHAC1","s3","_HHAC1_s3_2"
30,-358.827395337467,"1","3","_HHAC1","s3","_HHAC1_s3_2"
1,-13.5675776277312,"1","3","_HHAC2","s1","_HHAC2_s1_1"
2,-13.2989319513065,"1","3","_HHAC2","s1","_HHAC2_s1_1"
3,-12.849639923754,"1","3","_HHAC2","s1","_HHAC2_s1_1"
4,-12.2346987380599,"1","3","_HHAC2","s1","_HHAC2_s1_1"
5,-11.4667226785534,"1","3","_HHAC2","s1","_HHAC2_s1_1"
6,-10.0831600403867,"1","3","_HHAC2","s1","_HHAC2_s1_1"
7,-8.25769102859613,"1","3","_HHAC2","s1","_HHAC2_s1_1"
8,-6.01992500331198,"1","3","_HHAC2","s1","_HHAC2_s1_1"
9,-3.6596884964888,"1","3","_HHAC2","s1","_HHAC2_s1_1"
10,-1.48123628444228,"1","3","_HHAC2","s1","_HHAC2_s1_1"
11,0.101175949871276,"1","3","_HHAC2","s1","_HHAC2_s1_1"
12,0.908311911838155,"1","3","_HHAC2","s1","_HHAC2_s1_1"
13,1.22045415961566,"1","3","_HHAC2","s1","_HHAC2_s1_1"
14,0.969704143708441,"1","3","_HHAC2","s1","_HHAC2_s1_1"
15,0.0883408728930135,"1","3","_HHAC2","s1","_HHAC2_s1_1"
16,-0.660046736191134,"1","3","_HHAC2","s1","_HHAC2_s1_1"
17,-1.17420646878418,"1","3","_HHAC2","s1","_HHAC2_s1_1"
18,-0.447744114497937,"1","3","_HHAC2","s1","_HHAC2_s1_1"
19,0.971115737628679,"1","3","_HHAC2","s1","_HHAC2_s1_1"
20,3.0675238547667,"1","3","_HHAC2","s1","_HHAC2_s1_1"
21,6.21970581214782,"1","3","_HHAC2","s1","_HHAC2_s1_1"
22,9.63464799260964,"1","3","_HHAC2","s1","_HHAC2_s1_1"
23,12.9247471575627,"1","3","_HHAC2","s1","_HHAC2_s1_1"
24,15.0460630884452,"1","3","_HHAC2","s1","_HHAC2_s1_1"
25,15.6686869869025,"1","3","_HHAC2","s1","_HHAC2_s1_1"
26,15.1046369192977,"1","3","_HHAC2","s1","_HHAC2_s1_1"
27,12.8796540665021,"1","3","_HHAC2","s1","_HHAC2_s1_1"
28,7.96534812544428,"1","3","_HHAC2","s1","_HHAC2_s1_1"
29,0.984182178766787,"1","3","_HHAC2","s1","_HHAC2_s1_1"
30,-8.55302986589913,"1","3","_HHAC2","s1","_HHAC2_s1_1"
1,412.537283681322,"1","3","_HHAC2","s1","_HHAC2_s1_2"
2,393.329112174884,"1","3","_HHAC2","s1","_HHAC2_s1_2"
3,370.900274836959,"1","3","_HHAC2","s1","_HHAC2_s1_2"
4,344.706862467974,"1","3","_HHAC2","s1","_HHAC2_s1_2"
5,313.207233136123,"1","3","_HHAC2","s1","_HHAC2_s1_2"
6,278.404887690062,"1","3","_HHAC2","s1","_HHAC2_s1_2"
7,239.298423627561,"1","3","_HHAC2","s1","_HHAC2_s1_2"
8,197.843218632325,"1","3","_HHAC2","s1","_HHAC2_s1_2"
9,155.477830271357,"1","3","_HHAC2","s1","_HHAC2_s1_2"
10,112.700362434093,"1","3","_HHAC2","s1","_HHAC2_s1_2"
11,72.0430503500875,"1","3","_HHAC2","s1","_HHAC2_s1_2"
12,33.1164042766584,"1","3","_HHAC2","s1","_HHAC2_s1_2"
13,-1.51936545504554,"1","3","_HHAC2","s1","_HHAC2_s1_2"
14,-32.0276508465554,"1","3","_HHAC2","s1","_HHAC2_s1_2"
15,-60.0615995762289,"1","3","_HHAC2","s1","_HHAC2_s1_2"
16,-83.5357723124731,"1","3","_HHAC2","s1","_HHAC2_s1_2"
17,-105.056193524882,"1","3","_HHAC2","s1","_HHAC2_s1_2"
18,-125.422334410391,"1","3","_HHAC2","s1","_HHAC2_s1_2"
19,-144.064402370105,"1","3","_HHAC2","s1","_HHAC2_s1_2"
20,-161.713009393319,"1","3","_HHAC2","s1","_HHAC2_s1_2"
21,-178.617885339827,"1","3","_HHAC2","s1","_HHAC2_s1_2"
22,-193.810418966959,"1","3","_HHAC2","s1","_HHAC2_s1_2"
23,-207.134676765712,"1","3","_HHAC2","s1","_HHAC2_s1_2"
24,-218.850451193396,"1","3","_HHAC2","s1","_HHAC2_s1_2"
25,-227.281927513517,"1","3","_HHAC2","s1","_HHAC2_s1_2"
26,-232.374677326598,"1","3","_HHAC2","s1","_HHAC2_s1_2"
27,-233.892723327464,"1","3","_HHAC2","s1","_HHAC2_s1_2"
28,-236.20187272447,"1","3","_HHAC2","s1","_HHAC2_s1_2"
29,-239.132577827409,"1","3","_HHAC2","s1","_HHAC2_s1_2"
30,-242.867404705053,"1","3","_HHAC2","s1","_HHAC2_s1_2"
1,-89.6429620602257,"1","3","_HHAC2","s2","_HHAC2_s2_1"
2,-81.6790403418545,"1","3","_HHAC2","s2","_HHAC2_s2_1"
3,-73.4634396639835,"1","3","_HHAC2","s2","_HHAC2_s2_1"
4,-64.8573539208935,"1","3","_HHAC2","s2","_HHAC2_s2_1"
5,-57.0097437218112,"1","3","_HHAC2","s2","_HHAC2_s2_1"
6,-47.8799756794101,"1","3","_HHAC2","s2","_HHAC2_s2_1"
7,-32.9127080900219,"1","3","_HHAC2","s2","_HHAC2_s2_1"
8,-17.8477037095267,"1","3","_HHAC2","s2","_HHAC2_s2_1"
9,-2.7668902927619,"1","3","_HHAC2","s2","_HHAC2_s2_1"
10,11.0928986760593,"1","3","_HHAC2","s2","_HHAC2_s2_1"
11,22.8795208144004,"1","3","_HHAC2","s2","_HHAC2_s2_1"
12,31.6903046796472,"1","3","_HHAC2","s2","_HHAC2_s2_1"
13,37.00284844973,"1","3","_HHAC2","s2","_HHAC2_s2_1"
14,40.7357485387956,"1","3","_HHAC2","s2","_HHAC2_s2_1"
15,41.6534988402086,"1","3","_HHAC2","s2","_HHAC2_s2_1"
16,41.0706060462476,"1","3","_HHAC2","s2","_HHAC2_s2_1"
17,39.5033940701883,"1","3","_HHAC2","s2","_HHAC2_s2_1"
18,37.9879578445061,"1","3","_HHAC2","s2","_HHAC2_s2_1"
19,36.4551495091443,"1","3","_HHAC2","s2","_HHAC2_s2_1"
20,34.8973895752636,"1","3","_HHAC2","s2","_HHAC2_s2_1"
21,32.9329949711266,"1","3","_HHAC2","s2","_HHAC2_s2_1"
22,30.5848869518854,"1","3","_HHAC2","s2","_HHAC2_s2_1"
23,27.1381931824469,"1","3","_HHAC2","s2","_HHAC2_s2_1"
24,22.5899610685767,"1","3","_HHAC2","s2","_HHAC2_s2_1"
25,17.3043012701828,"1","3","_HHAC2","s2","_HHAC2_s2_1"
26,10.1728630447387,"1","3","_HHAC2","s2","_HHAC2_s2_1"
27,2.44645374008428,"1","3","_HHAC2","s2","_HHAC2_s2_1"
28,-6.14181450215528,"1","3","_HHAC2","s2","_HHAC2_s2_1"
29,-15.9409041935489,"1","3","_HHAC2","s2","_HHAC2_s2_1"
30,-27.9964350970367,"1","3","_HHAC2","s2","_HHAC2_s2_1"
1,994.810541399745,"1","3","_HHAC2","s2","_HHAC2_s2_2"
2,975.172389502048,"1","3","_HHAC2","s2","_HHAC2_s2_2"
3,953.255471151939,"1","3","_HHAC2","s2","_HHAC2_s2_2"
4,919.749655708732,"1","3","_HHAC2","s2","_HHAC2_s2_2"
5,880.510002679245,"1","3","_HHAC2","s2","_HHAC2_s2_2"
6,828.843048482557,"1","3","_HHAC2","s2","_HHAC2_s2_2"
7,770.617426193934,"1","3","_HHAC2","s2","_HHAC2_s2_2"
8,704.48870699541,"1","3","_HHAC2","s2","_HHAC2_s2_2"
9,630.392672804225,"1","3","_HHAC2","s2","_HHAC2_s2_2"
10,549.601627046111,"1","3","_HHAC2","s2","_HHAC2_s2_2"
11,465.066031494189,"1","3","_HHAC2","s2","_HHAC2_s2_2"
12,376.252628246848,"1","3","_HHAC2","s2","_HHAC2_s2_2"
13,287.933205824539,"1","3","_HHAC2","s2","_HHAC2_s2_2"
14,194.990464031903,"1","3","_HHAC2","s2","_HHAC2_s2_2"
15,94.0142829088775,"1","3","_HHAC2","s2","_HHAC2_s2_2"
16,-12.82430489966,"1","3","_HHAC2","s2","_HHAC2_s2_2"
17,-125.409970395483,"1","3","_HHAC2","s2","_HHAC2_s2_2"
18,-241.544846481056,"1","3","_HHAC2","s2","_HHAC2_s2_2"
19,-359.229662455815,"1","3","_HHAC2","s2","_HHAC2_s2_2"
20,-474.331021274602,"1","3","_HHAC2","s2","_HHAC2_s2_2"
21,-588.213978920617,"1","3","_HHAC2","s2","_HHAC2_s2_2"
22,-683.568810266135,"1","3","_HHAC2","s2","_HHAC2_s2_2"
23,-773.361674749398,"1","3","_HHAC2","s2","_HHAC2_s2_2"
24,-832.987226779221,"1","3","_HHAC2","s2","_HHAC2_s2_2"
25,-888.226823572344,"1","3","_HHAC2","s2","_HHAC2_s2_2"
26,-901.32003943966,"1","3","_HHAC2","s2","_HHAC2_s2_2"
27,-914.450877896092,"1","3","_HHAC2","s2","_HHAC2_s2_2"
28,-927.400873701978,"1","3","_HHAC2","s2","_HHAC2_s2_2"
29,-942.207221787436,"1","3","_HHAC2","s2","_HHAC2_s2_2"
30,-960.620821850805,"1","3","_HHAC2","s2","_HHAC2_s2_2"
1,-16.352830321378,"1","3","_HHAC2","s3","_HHAC2_s3_1"
2,-13.810807207868,"1","3","_HHAC2","s3","_HHAC2_s3_1"
3,-11.4470892363672,"1","3","_HHAC2","s3","_HHAC2_s3_1"
4,-9.28034011457521,"1","3","_HHAC2","s3","_HHAC2_s3_1"
5,-8.08244125298347,"1","3","_HHAC2","s3","_HHAC2_s3_1"
6,-6.46037397889472,"1","3","_HHAC2","s3","_HHAC2_s3_1"
7,-4.18236788898798,"1","3","_HHAC2","s3","_HHAC2_s3_1"
8,-2.2482814285363,"1","3","_HHAC2","s3","_HHAC2_s3_1"
9,-0.538414849474066,"1","3","_HHAC2","s3","_HHAC2_s3_1"
10,0.857990046702298,"1","3","_HHAC2","s3","_HHAC2_s3_1"
11,2.10765023486761,"1","3","_HHAC2","s3","_HHAC2_s3_1"
12,3.21036499199863,"1","3","_HHAC2","s3","_HHAC2_s3_1"
13,4.05512572744328,"1","3","_HHAC2","s3","_HHAC2_s3_1"
14,4.54313989032948,"1","3","_HHAC2","s3","_HHAC2_s3_1"
15,4.84963372441439,"1","3","_HHAC2","s3","_HHAC2_s3_1"
16,4.91426231937339,"1","3","_HHAC2","s3","_HHAC2_s3_1"
17,4.8052123264788,"1","3","_HHAC2","s3","_HHAC2_s3_1"
18,4.65839917184803,"1","3","_HHAC2","s3","_HHAC2_s3_1"
19,4.60287019469069,"1","3","_HHAC2","s3","_HHAC2_s3_1"
20,4.6720692028689,"1","3","_HHAC2","s3","_HHAC2_s3_1"
21,4.82659183121928,"1","3","_HHAC2","s3","_HHAC2_s3_1"
22,5.12911216320367,"1","3","_HHAC2","s3","_HHAC2_s3_1"
23,5.33153970591206,"1","3","_HHAC2","s3","_HHAC2_s3_1"
24,5.41686420813357,"1","3","_HHAC2","s3","_HHAC2_s3_1"
25,5.00229569738667,"1","3","_HHAC2","s3","_HHAC2_s3_1"
26,4.2434693124319,"1","3","_HHAC2","s3","_HHAC2_s3_1"
27,3.19096479324526,"1","3","_HHAC2","s3","_HHAC2_s3_1"
28,1.36552674313157,"1","3","_HHAC2","s3","_HHAC2_s3_1"
29,-1.134604488283,"1","3","_HHAC2","s3","_HHAC2_s3_1"
30,-4.24553151833379,"1","3","_HHAC2","s3","_HHAC2_s3_1"
1,413.894041645549,"1","3","_HHAC2","s3","_HHAC2_s3_2"
2,406.100523806072,"1","3","_HHAC2","s3","_HHAC2_s3_2"
3,395.392670253039,"1","3","_HHAC2","s3","_HHAC2_s3_2"
4,381.676699684189,"1","3","_HHAC2","s3","_HHAC2_s3_2"
5,363.492870107618,"1","3","_HHAC2","s3","_HHAC2_s3_2"
6,342.387446109163,"1","3","_HHAC2","s3","_HHAC2_s3_2"
7,318.171747697536,"1","3","_HHAC2","s3","_HHAC2_s3_2"
8,286.475542274542,"1","3","_HHAC2","s3","_HHAC2_s3_2"
9,252.670628138133,"1","3","_HHAC2","s3","_HHAC2_s3_2"
10,216.643735272041,"1","3","_HHAC2","s3","_HHAC2_s3_2"
11,174.650919491362,"1","3","_HHAC2","s3","_HHAC2_s3_2"
12,129.855683354936,"1","3","_HHAC2","s3","_HHAC2_s3_2"
13,82.0081772552253,"1","3","_HHAC2","s3","_HHAC2_s3_2"
14,34.5656489239054,"1","3","_HHAC2","s3","_HHAC2_s3_2"
15,-13.4504051143568,"1","3","_HHAC2","s3","_HHAC2_s3_2"
16,-62.0080711977104,"1","3","_HHAC2","s3","_HHAC2_s3_2"
17,-107.035959376217,"1","3","_HHAC2","s3","_HHAC2_s3_2"
18,-149.668755264514,"1","3","_HHAC2","s3","_HHAC2_s3_2"
19,-189.314689941363,"1","3","_HHAC2","s3","_HHAC2_s3_2"
20,-221.322621126387,"1","3","_HHAC2","s3","_HHAC2_s3_2"
21,-249.378683879446,"1","3","_HHAC2","s3","_HHAC2_s3_2"
22,-272.833730042942,"1","3","_HHAC2","s3","_HHAC2_s3_2"
23,-289.728606050017,"1","3","_HHAC2","s3","_HHAC2_s3_2"
24,-303.968625869512,"1","3","_HHAC2","s3","_HHAC2_s3_2"
25,-315.270380220681,"1","3","_HHAC2","s3","_HHAC2_s3_2"
26,-316.069122615182,"1","3","_HHAC2","s3","_HHAC2_s3_2"
27,-318.37217759818,"1","3","_HHAC2","s3","_HHAC2_s3_2"
28,-323.340781306965,"1","3","_HHAC2","s3","_HHAC2_s3_2"
29,-330.918850121286,"1","3","_HHAC2","s3","_HHAC2_s3_2"
30,-335.304874288553,"1","3","_HHAC2","s3","_HHAC2_s3_2"
1,-1.35777808278181,"1","3","_HHAC3","s1","_HHAC3_s1_1"
2,-1.34534220173759,"1","3","_HHAC3","s1","_HHAC3_s1_1"
3,-1.33801407631495,"1","3","_HHAC3","s1","_HHAC3_s1_1"
4,-1.33577083357659,"1","3","_HHAC3","s1","_HHAC3_s1_1"
5,-1.34216515636899,"1","3","_HHAC3","s1","_HHAC3_s1_1"
6,-1.29142445333218,"1","3","_HHAC3","s1","_HHAC3_s1_1"
7,-1.18064798873138,"1","3","_HHAC3","s1","_HHAC3_s1_1"
8,-0.842138960064858,"1","3","_HHAC3","s1","_HHAC3_s1_1"
9,-0.366985860985551,"1","3","_HHAC3","s1","_HHAC3_s1_1"
10,0.235234031256368,"1","3","_HHAC3","s1","_HHAC3_s1_1"
11,1.07494932703753,"1","3","_HHAC3","s1","_HHAC3_s1_1"
12,1.95971387287227,"1","3","_HHAC3","s1","_HHAC3_s1_1"
13,2.87370159113584,"1","3","_HHAC3","s1","_HHAC3_s1_1"
14,3.7288200151379,"1","3","_HHAC3","s1","_HHAC3_s1_1"
15,4.57306033899499,"1","3","_HHAC3","s1","_HHAC3_s1_1"
16,5.40768515963987,"1","3","_HHAC3","s1","_HHAC3_s1_1"
17,6.22459986140848,"1","3","_HHAC3","s1","_HHAC3_s1_1"
18,7.02299348714973,"1","3","_HHAC3","s1","_HHAC3_s1_1"
19,7.78673220712176,"1","3","_HHAC3","s1","_HHAC3_s1_1"
20,8.37891724263295,"1","3","_HHAC3","s1","_HHAC3_s1_1"
21,8.68351020776436,"1","3","_HHAC3","s1","_HHAC3_s1_1"
22,8.73384054134544,"1","3","_HHAC3","s1","_HHAC3_s1_1"
23,8.2584825435556,"1","3","_HHAC3","s1","_HHAC3_s1_1"
24,6.87988465127705,"1","3","_HHAC3","s1","_HHAC3_s1_1"
25,4.61821829451628,"1","3","_HHAC3","s1","_HHAC3_s1_1"
26,0.250459960463559,"1","3","_HHAC3","s1","_HHAC3_s1_1"
27,-5.64235423812579,"1","3","_HHAC3","s1","_HHAC3_s1_1"
28,-12.9131742283516,"1","3","_HHAC3","s1","_HHAC3_s1_1"
29,-23.0275095569657,"1","3","_HHAC3","s1","_HHAC3_s1_1"
30,-34.7074976959759,"1","3","_HHAC3","s1","_HHAC3_s1_1"
1,346.785959838903,"1","3","_HHAC3","s1","_HHAC3_s1_2"
2,332.011731624868,"1","3","_HHAC3","s1","_HHAC3_s1_2"
3,316.205919682392,"1","3","_HHAC3","s1","_HHAC3_s1_2"
4,298.013603434088,"1","3","_HHAC3","s1","_HHAC3_s1_2"
5,276.68038947525,"1","3","_HHAC3","s1","_HHAC3_s1_2"
6,252.909786661358,"1","3","_HHAC3","s1","_HHAC3_s1_2"
7,223.951382507271,"1","3","_HHAC3","s1","_HHAC3_s1_2"
8,193.176494274746,"1","3","_HHAC3","s1","_HHAC3_s1_2"
9,158.721475088384,"1","3","_HHAC3","s1","_HHAC3_s1_2"
10,123.494000418417,"1","3","_HHAC3","s1","_HHAC3_s1_2"
11,87.4432727795318,"1","3","_HHAC3","s1","_HHAC3_s1_2"
12,52.8881349517142,"1","3","_HHAC3","s1","_HHAC3_s1_2"
13,18.5828274339726,"1","3","_HHAC3","s1","_HHAC3_s1_2"
14,-11.5782076945002,"1","3","_HHAC3","s1","_HHAC3_s1_2"
15,-40.5558517217028,"1","3","_HHAC3","s1","_HHAC3_s1_2"
16,-66.2671015686119,"1","3","_HHAC3","s1","_HHAC3_s1_2"
17,-89.7084477056158,"1","3","_HHAC3","s1","_HHAC3_s1_2"
18,-111.726582869896,"1","3","_HHAC3","s1","_HHAC3_s1_2"
19,-131.208472134021,"1","3","_HHAC3","s1","_HHAC3_s1_2"
20,-150.007283623684,"1","3","_HHAC3","s1","_HHAC3_s1_2"
21,-166.468709819385,"1","3","_HHAC3","s1","_HHAC3_s1_2"
22,-181.374637463149,"1","3","_HHAC3","s1","_HHAC3_s1_2"
23,-194.505322488881,"1","3","_HHAC3","s1","_HHAC3_s1_2"
24,-205.349986134662,"1","3","_HHAC3","s1","_HHAC3_s1_2"
25,-215.06111284334,"1","3","_HHAC3","s1","_HHAC3_s1_2"
26,-216.765536092038,"1","3","_HHAC3","s1","_HHAC3_s1_2"
27,-219.011990117188,"1","3","_HHAC3","s1","_HHAC3_s1_2"
28,-222.291969105825,"1","3","_HHAC3","s1","_HHAC3_s1_2"
29,-226.843604846758,"1","3","_HHAC3","s1","_HHAC3_s1_2"
30,-232.140161941635,"1","3","_HHAC3","s1","_HHAC3_s1_2"
1,-200.46952890966,"1","3","_HHAC3","s2","_HHAC3_s2_1"
2,-184.230989347478,"1","3","_HHAC3","s2","_HHAC3_s2_1"
3,-167.75954809177,"1","3","_HHAC3","s2","_HHAC3_s2_1"
4,-150.08497404365,"1","3","_HHAC3","s2","_HHAC3_s2_1"
5,-134.714951314155,"1","3","_HHAC3","s2","_HHAC3_s2_1"
6,-122.196684856513,"1","3","_HHAC3","s2","_HHAC3_s2_1"
7,-101.944141955163,"1","3","_HHAC3","s2","_HHAC3_s2_1"
8,-77.8803183380005,"1","3","_HHAC3","s2","_HHAC3_s2_1"
9,-55.6795518762667,"1","3","_HHAC3","s2","_HHAC3_s2_1"
10,-34.2785248654777,"1","3","_HHAC3","s2","_HHAC3_s2_1"
11,-16.0422626899708,"1","3","_HHAC3","s2","_HHAC3_s2_1"
12,0.564310617691717,"1","3","_HHAC3","s2","_HHAC3_s2_1"
13,13.8585376410201,"1","3","_HHAC3","s2","_HHAC3_s2_1"
14,25.4425220690296,"1","3","_HHAC3","s2","_HHAC3_s2_1"
15,35.5320548844936,"1","3","_HHAC3","s2","_HHAC3_s2_1"
16,44.4877398846049,"1","3","_HHAC3","s2","_HHAC3_s2_1"
17,53.0382719593483,"1","3","_HHAC3","s2","_HHAC3_s2_1"
18,59.9094945953493,"1","3","_HHAC3","s2","_HHAC3_s2_1"
19,66.5838199565874,"1","3","_HHAC3","s2","_HHAC3_s2_1"
20,72.7321789357327,"1","3","_HHAC3","s2","_HHAC3_s2_1"
21,78.4520942946892,"1","3","_HHAC3","s2","_HHAC3_s2_1"
22,83.5564844962537,"1","3","_HHAC3","s2","_HHAC3_s2_1"
23,87.4949193875518,"1","3","_HHAC3","s2","_HHAC3_s2_1"
24,90.7297185379016,"1","3","_HHAC3","s2","_HHAC3_s2_1"
25,92.3346423781109,"1","3","_HHAC3","s2","_HHAC3_s2_1"
26,93.4896869232571,"1","3","_HHAC3","s2","_HHAC3_s2_1"
27,92.4141082946628,"1","3","_HHAC3","s2","_HHAC3_s2_1"
28,90.4545667564278,"1","3","_HHAC3","s2","_HHAC3_s2_1"
29,86.2054138534384,"1","3","_HHAC3","s2","_HHAC3_s2_1"
30,78.0009108219563,"1","3","_HHAC3","s2","_HHAC3_s2_1"
1,687.176537368393,"1","3","_HHAC3","s2","_HHAC3_s2_2"
2,668.927582256068,"1","3","_HHAC3","s2","_HHAC3_s2_2"
3,648.148098303933,"1","3","_HHAC3","s2","_HHAC3_s2_2"
4,619.332288679406,"1","3","_HHAC3","s2","_HHAC3_s2_2"
5,582.351166381627,"1","3","_HHAC3","s2","_HHAC3_s2_2"
6,535.565639756284,"1","3","_HHAC3","s2","_HHAC3_s2_2"
7,477.949546897678,"1","3","_HHAC3","s2","_HHAC3_s2_2"
8,414.116927011469,"1","3","_HHAC3","s2","_HHAC3_s2_2"
9,340.1356208055,"1","3","_HHAC3","s2","_HHAC3_s2_2"
10,262.134696462083,"1","3","_HHAC3","s2","_HHAC3_s2_2"
11,179.688372308627,"1","3","_HHAC3","s2","_HHAC3_s2_2"
12,100.099141615456,"1","3","_HHAC3","s2","_HHAC3_s2_2"
13,27.552188823518,"1","3","_HHAC3","s2","_HHAC3_s2_2"
14,-35.2531302012239,"1","3","_HHAC3","s2","_HHAC3_s2_2"
15,-92.7501209466291,"1","3","_HHAC3","s2","_HHAC3_s2_2"
16,-139.507607200906,"1","3","_HHAC3","s2","_HHAC3_s2_2"
17,-184.679535450485,"1","3","_HHAC3","s2","_HHAC3_s2_2"
18,-222.851954460699,"1","3","_HHAC3","s2","_HHAC3_s2_2"
19,-261.570827631669,"1","3","_HHAC3","s2","_HHAC3_s2_2"
20,-300.538262065993,"1","3","_HHAC3","s2","_HHAC3_s2_2"
21,-338.163963317734,"1","3","_HHAC3","s2","_HHAC3_s2_2"
22,-374.892113473291,"1","3","_HHAC3","s2","_HHAC3_s2_2"
23,-404.800793618919,"1","3","_HHAC3","s2","_HHAC3_s2_2"
24,-432.55794061168,"1","3","_HHAC3","s2","_HHAC3_s2_2"
25,-439.774865298161,"1","3","_HHAC3","s2","_HHAC3_s2_2"
26,-447.020115042757,"1","3","_HHAC3","s2","_HHAC3_s2_2"
27,-454.290678482453,"1","3","_HHAC3","s2","_HHAC3_s2_2"
28,-463.335737762728,"1","3","_HHAC3","s2","_HHAC3_s2_2"
29,-474.162697382286,"1","3","_HHAC3","s2","_HHAC3_s2_2"
30,-477.027463722425,"1","3","_HHAC3","s2","_HHAC3_s2_2"
1,-42.0331310411823,"1","3","_HHAC3","s3","_HHAC3_s3_1"
2,-40.5257002968258,"1","3","_HHAC3","s3","_HHAC3_s3_1"
3,-38.6011734713491,"1","3","_HHAC3","s3","_HHAC3_s3_1"
4,-36.0893098304443,"1","3","_HHAC3","s3","_HHAC3_s3_1"
5,-33.4263256045426,"1","3","_HHAC3","s3","_HHAC3_s3_1"
6,-29.9296392063056,"1","3","_HHAC3","s3","_HHAC3_s3_1"
7,-23.9551417262132,"1","3","_HHAC3","s3","_HHAC3_s3_1"
8,-17.1226286277399,"1","3","_HHAC3","s3","_HHAC3_s3_1"
9,-9.82895477080092,"1","3","_HHAC3","s3","_HHAC3_s3_1"
10,-2.12060011102221,"1","3","_HHAC3","s3","_HHAC3_s3_1"
11,4.78168969045146,"1","3","_HHAC3","s3","_HHAC3_s3_1"
12,10.8520410147503,"1","3","_HHAC3","s3","_HHAC3_s3_1"
13,14.841711459163,"1","3","_HHAC3","s3","_HHAC3_s3_1"
